id_restroom,STORE_NAME,STORE_LOCATION,city,Latitude,Longitude,Place_type
1898,McLaughlin Park,"Tillary Street, Jay Street, Cathedral Place, Bridge Street",,40.696,-73.9866,restroom
1899,Mellett Playground,Avenue V between East 13 & East 14 streets,,40.7313,-73.9826,restroom
1900,Metropolitan Pool,Southeast corner of Bedford & Metropolitan avenues,,40.7153,-73.9604,restroom
1901,Michaelis-Bayswater Park,"Beach Channel Drive, B 32 Street, Dwight Avenue, Norton Avenue",,40.5885,-73.8174,restroom
1902,Midland Beach & Boardwalk,"Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard",,40.5812,-74.0758,restroom
1903,Midland Field,Midland Avenue & Mason Avenue,,40.5748,-74.0976,restroom
1904,Monsignor Mcgolrick Park,"Driggs to Nassau avenues, Russell to Monitor streets",,25.0443,-77.3504,restroom
1905,Montbellier Park,Springfield Boulevard & 139 Avenue,,40.6734,-73.7563,restroom
1906,Morningside Park,West 123 Street & Morningside Avenue,,40.8101,-73.955,restroom
1907,Morningside Park,"Athletic Fields and Lawns from 114th Street to 110th Street along Manhattan Avenue, East of Upper Path",,40.7987,-73.9536,restroom
1908,Morningside Playground,West 117 Street & Morningside Avenue,,40.8063,-73.9578,restroom
1909,Mosholu Playground (PS 8),"Mosholu Pkwy, Bainbridge Avenue, Briggs Avenue",,40.8726,-73.8812,restroom
1910,Msgnr. Kett,West 204 Street & Nagle Avenue,,40.8631,-73.9206,restroom
1911,Mt. Prospect Park,"Eastern Parkway, Underhill Avenue",,40.6729,-73.9675,restroom
1912,Mullaly Park (Skate Building),"East 164 Street, Jerome Avenue, Macombs Dam Bridge, East 162 Street, River Avenue",,40.8281,-73.9338,restroom
1913,Nautilus Playground,Merrick & Baisley boulevards,,40.6837,-73.7698,restroom
1914,Nelson Playground,"West 166 Street, Nelson Avenue, Woodycrest Avenue",,40.8353,-73.927,restroom
1915,Noble Playground,"Nobel Avenue, Bronx River Avenue, Bronx River Parkway, Cross Bronx Expressway",,40.8382,-73.8717,restroom
1916,Noonan Playground,"Greenpoint & 47 avenues, 43 Street",,40.7305,-73.9515,restroom
1917,North Rochdale Playground (PS 30),Baisley Boulevard & Bedell Street,,40.6805,-73.7747,restroom
1918,Nostrand Playground,Nostrand & Foster avenues,,40.6386,-73.9483,restroom
1919,Ocean Hill Playground,"Bergen Street, Rockaway Avenue, Dean Street",,40.6744,-73.9112,restroom
1920,Old Town Playground,"Parkinson Avenue, Kramer Street",,40.5967,-74.0828,restroom
1921,Orchard Beach Pavilion,"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1922,Orchard Beach Pavilion,"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1923,Orville & Wilbur Playground,West 156 Street & St. Nicholas Avenue,,40.828,-73.9424,restroom
1924,Osborn Playground,Linden Boulevard & Osborn Street,,40.6552,-73.9051,restroom
1925,Owen Dolen Recreation Center,"Westchester Avenue, Lane Avenue, East Tremont Avenue",,40.841,-73.8645,restroom
1926,P.O. Nicholas Demutis Playground,102 Street & Liberty Avenue,,40.6838,-73.8335,restroom
1927,P.O. Serrano Playground,"Turnbull Avenue, Olmstead Avenue, Lafayette Avenue",,40.8236,-73.8522,restroom
1928,Paerdegat Park,"Foster Avenue, East 40-41 streets",,40.6393,-73.9378,restroom
1929,Parkside Playground,"Arnow Avenue, Adee Avenue, Olinville Avenue",,40.8697,-73.8682,restroom
1930,Pelham Bay Park (Bruckner Boulevard and Wilkinson Avenue),"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1931,Pelham Bay Park (Bruckner CS),"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1932,Pelham Bay Park (Hunter Island Picnic Area),"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1933,Pelham Bay Park (Playground for All Children),Bruckner Expressway & Buhre Avenue,,40.8469,-73.8324,restroom
1934,Pelham South Park Headquarters,"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
1935,People's Park Playground,"Brook Avenue, East 141 Street",,40.8096,-73.9181,restroom
1936,Peter's Field,183 Place & Henderson Avenue,,40.7069,-73.7741,restroom
1937,PFC Thomas Norton Memorial Playground,Nostrand Avenue & Marine Parkway,,40.6148,-73.9446,restroom
1938,Pierrepont Playground,"Furman Street, Pierrepont Place",,40.6972,-73.9977,restroom
1939,Playground 70,West End Avenue & West 70 Street,,40.7785,-73.9854,restroom
1940,Playground 90/PS 148 Playground,Northern Boulevard & 90 Street,,40.7565,-73.8781,restroom
1941,Playground Fifty-Two,"Kelly Street, St. John's Avenue, Beck Street",,47.5556,-52.7453,restroom
1942,Police Officer Reinaldo Salgado Playground,Madison Street & Patchen Avenue,,40.686,-73.9267,restroom
1943,Potomac Playground,Tompkins Avenue & Halsey Street,,40.6825,-73.9437,restroom
1944,Pratt Playground,"Willoughby Avenue, Emerson Place",,40.6923,-73.9619,restroom
1945,Prescott Playground,Hylan Boulevard & Huguenot Avenue,,40.524,-74.1861,restroom
1946,Prospect Park (East Parade Grounds),Argyle Road/Parade Place./Parkside Avenue/Caton Avenue,,40.6397,-73.966,restroom
1947,Prospect Park (Litchfield Villa),Prospect Park West/3rd Street/7th Street,,40.6725,-73.9705,restroom
1948,Prospect Park (Middle Long Meadow),Picnic House,,45.5176,-122.6813,restroom
1949,Prospect Park (The Bandshell),Prospect Park West/7th Street/15th Street,,40.6725,-73.9705,restroom
1950,Prospect Park (West Parade Grounds),Coney Island Avenue/Arglye Road/Parkside Avenue/Caton Avenue,,40.6526,-73.9594,restroom
1951,Prospect Park (Wollman Rink & Flower Garden),Prospect Lake/East Lake Drive/south of Breeze Hill/Parking Lot,,41.7051,-85.9312,restroom
1952,PS 1 Playground,"46 & 47 streets, 3 Avenue",,40.8328,-73.9051,restroom
1953,PS 286 Playground,"Avenue Y, between Brown & Haring streets",,40.5897,-73.9586,restroom
1954,PS 59 Sumner Playground,"Throop, Park, Mytrle avenues",,35.2959,-120.6766,restroom
1955,Queens Farm Museum,"Little Neck Parkway, Commonwealth Boulevard, south of Grand Central Parkway",,40.751,-73.7285,restroom
1956,Queensbridge Park,"21 Street, Bridge Plaza, Vernon Boulevard, East River",,40.7578,-73.9458,restroom
1957,Railroad Playground,Ditmas Avenue between East 91 & East 92 streets,,41.7296,-87.5892,restroom
1958,Rainey Park,"Dawson Street, Beck Street, Kelly Street, Intervale Avenue, Longwood Avenue",,40.8163,-73.8962,restroom
1959,Randall Playground,"Randall Avenue, Castle Hill Avenue",,40.8191,-73.848,restroom
1960,Red Hook Park,"Otsego, Bay, Hicks, Lorraine, Court, Halleck streets",,26.4587,-81.9531,restroom
1961,Red Hook Park (Recreation Center),"Otsego, Bay, Hicks, Lorraine, Court, Halleck streets",,26.4587,-81.9531,restroom
1962,Reiff Playground,"Fresh Pond Road, 63 Street, 59 Drive",,40.7036,-73.8953,restroom
1963,Rev. Polite Playground,"Rev. James Polite Avenue, Intervale Avenue, East 167 Street",,40.826,-73.8968,restroom
1964,Richman (Echo) Park Playground,"East 178 Street & Ryer Avenue, Upper Level",,40.8499,-73.9018,restroom
1965,Rienzi Playground,"East 226 Street, Barnes Avenue, East 225 Street",,40.8869,-73.8576,restroom
1966,Riverbend Playground,"Bailey Avenue, West Kingsbridge Road",,40.8674,-73.9064,restroom
1967,Riverside Park (Boat Basin),"Riverside Drive to Hudson River, West 59th Street to Clair Place",,40.8518,-73.9419,restroom
1968,Riverside Park (CafÃƒÂ©),"105th Street, next to Henry Hudson Parkway",,40.8403,-73.9461,restroom
1969,Riverside Park (Classic Playground),72nd to 79th streets between Hudson River and Henry Hudson Parkway,,40.7736,-73.9558,restroom
1970,Riverside Park (Dinosaur Playground),West 97 Street & Riverside Drive,,40.7966,-73.9743,restroom
1971,Riverside Park (Hippo Playground),West 91 Street & Riverside Drive,,40.7927,-73.9771,restroom
1972,Riverside Park (Neufeld Playground),West 76 Street & Riverside Drive,,40.7832,-73.9845,restroom
1973,Riverside Park (River Run Playground),West 83 Street & Riverside Drive,,40.7877,-73.9812,restroom
1974,Riverside Park (Riverbank Playground),West 142 Street & Riverside Drive,,40.8254,-73.9537,restroom
1975,Riverside Park (Ten Mile River Playground),West 148 Street & Hudson River,,40.8241,-73.9369,restroom
1976,Rochdale Park,"Guy Brewer Boulevard, 134 Avenue",,40.6734,-73.7758,restroom
1977,Rockaway Beach 106 Comfort Station,Beach 106 Street,,40.5829,-73.8279,restroom
1978,Rockaway Beach 117th L/G,Beach 117 Street,,40.5795,-73.8381,restroom
1979,Rockaway Beach 86 Comfort Station,Beach 86 Street,,40.5891,-73.8115,restroom
1980,Rockaway Beach 97 Comfort Station,Beach 97 Street,,40.5849,-73.8188,restroom
1981,Roger Morris Park (Morris Jumel Mansion),"Jumel Terrace to Edgecombe Avenue, West 160 to West 162 streets",,40.8343,-73.9393,restroom
1982,Rolf Henry Playground,New York & Clarkson avenues,,40.6561,-73.9396,restroom
1983,Rose Hill Park,"Webster Avenue, Harlem River, East Fordham Road",,40.8648,-73.8875,restroom
1984,Rudd Playground,Aberdeen Street & Bushwick Avenue,,40.6824,-73.9056,restroom
1985,Rufus King Park,"Jamaica Avenue, 153 Street, 89 Avenue, 150 Street",,40.7023,-73.8115,restroom
1986,Russell Pederson Playground,"Colonial Road, 83 to 85 streets",,41.0703,-73.5295,restroom
1987,Russell Sage Playground (JHS 190),"68 Avenue, Booth to Austin streets",,30.2672,-97.7431,restroom
1988,Sara D. Roosevelt Park,East Houston Street to Canal Street,,40.7221,-73.9858,restroom
1989,Saratoga Square Park,"Howard Avenue, Halsey, Macon streets",,32.8639,-83.5762,restroom
1990,Seaside Playground (PS 225),"Rockaway Beach Boulevard, B109-B110 streets",,40.5831,-73.8227,restroom
1991,Seth Low Playground,"Avenue P, Bay Parkway, West 12 Street",,40.6072,-73.9884,restroom
1992,Seton Park,"West 135 Street, Independence Avenue, West 232 Street",,40.8849,-73.9163,restroom
1993,Seton Park Playground,West 235 Street & Douglas Avenue,,40.8869,-73.9166,restroom
1994,Sheltering Arms Park,"West 129 Street, Amsterdam Avenue",,40.8151,-73.955,restroom
1995,Sheltering Arms Park (Pool),"West 129 Street, Amsterdam Avenue",,40.8151,-73.955,restroom
1996,Shore Road Park,Owl's Head Park to Fort Hamilton Parkway Narrows Avenue,,40.6401,-74.0323,restroom
1997,Silver Lake Park,"Victory Boulevard, Clove Road, Forest Avenue",,40.6118,-74.1384,restroom
1998,Slattery Playground,"East 183 Street, Ryer Avenue, Valentine Avenue",,40.8571,-73.8991,restroom
1999,Smokey Oval,125 Street & Atlantic Avenue,,40.811,-73.9531,restroom
2000,Sol Bloom Playground,"Columbus Avenue, West 91 to West 92 streets, Central Park West",,40.7907,-73.9723,restroom
2001,Soundview Park Playground,Metcalf Avenue between Seward and Randall avenues,,60.1048,-149.4421,restroom
2002,South Beach,"Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard",,40.5812,-74.0758,restroom
2003,South Beach (Saturn Playground),"Natural Area and Boardwalk from Sands Lane to Vulcan Street, East of Father Capodanno Boulevard",,40.5812,-74.0758,restroom
2004,Space Time Playground,"Streetory Avenue, Bolton Avenue, Lafayette Avenue, Underhill Avenue",,40.8218,-73.8602,restroom
2005,Sperandeo Brothers Playground,Atlantic Avenue & Elton Street,,40.6779,-73.8845,restroom
2006,St. Mary's Park (Recreation Center),450 St. Ann's Avenue,,40.8114,-73.9141,restroom
2007,St. Mary's Park West,St. Anns Avenue & East 147 Street,,40.813,-73.9137,restroom
2008,St. Mary's Playground East Playground,Jackson Avenue between East 144 and 145 streets,,40.7456,-73.946,restroom
2009,St. Nicholas Park,West 133 Street & St. Nicholas Avenue,,40.8157,-73.9486,restroom
2010,St. Nicholas Park,West 129 Street & St. Nicholas Terrace,,40.8135,-73.9513,restroom
2011,St. Nicholas Park (Arlington Edinboro Playground),West 140 Street & St. Nicholas Avenue,,40.8206,-73.9465,restroom
2012,St. Vartan Park,"East 35-East 36 streets, between 1 & 2 avenues",,37.9418,-96.7516,restroom
2013,Stanley Isaacs,East 96-97 streets & FDR Drive,,40.7872,-73.9524,restroom
2014,Stars & Stripes Playground,"Baychester Avenue, Crawford Avenue",,40.8851,-73.8404,restroom
2015,Sternberg Park,"Montrose Avenue, Boerum, Lorimer, Leonard streets",,40.7078,-73.9399,restroom
2016,Stroud Playground,Classon Avenue & Sterling Place,,40.674,-73.9604,restroom
2017,Surf Playground,West 27 Street & Surf Avenue,,40.5732,-73.9928,restroom
2018,Taylor Playground,"Guerlain Street, Thieriot Avenue, Taylor Avenue",,40.8395,-73.8658,restroom
2019,Tecumseh Playground,West 77 Street & Amsterdam Avenue,,40.7818,-73.9793,restroom
2020,The Pearly Gates,"Tratman Avenue, Street Peter's Avenue",,40.8389,-73.8458,restroom
2021,Thomas Jefferson Park,"1 Avenue to FDR Drive, East 111 to East 114 streets",,40.7497,-73.9668,restroom
2022,Tiger Playground,Evergreen Avenue & Eldert Street,,40.6881,-73.9117,restroom
2023,Tilden Playground,"Tilden Avenue, East 48 to East 49 streets",,40.6481,-73.9319,restroom
2024,Todt Hill Playground,Schmidts Lane & Manor Road,,40.6088,-74.1212,restroom
2025,Tompkins Square Park,"Avenues A to B, East 7 to East 10 streets",,40.7261,-73.9835,restroom
2026,Tremont Park Playground,Corner of East 175 Street & Arthur Avenue,,40.8439,-73.8947,restroom
2027,Underhill Playground,Underhill Avenue & Prospect Place,,40.6771,-73.966,restroom
2028,Union Square Park,"Broadway to 4 Avenue, East 14 Street to East 17 streets",,40.6562,-74.3037,restroom
2029,Van Cortlandt Park (Allen Shandler Recreation Area),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",,40.8972,-73.8861,restroom
2030,Van Cortlandt Park (Classic Playground),Van Cortlandt Park South and Gouverneur Avenue,,40.8849,-73.8908,restroom
2031,Van Cortlandt Park (Indian Field),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",,40.8972,-73.8861,restroom
2032,Van Cortlandt Park (Pool Building),West 242nd Street & Broadway,,40.8895,-73.8984,restroom
2033,Van Cortlandt Park (Stables Area),Broadway and West 254th Street,,40.9011,-73.8969,restroom
2034,Van Cortlandt Park (Stadium),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",,40.8972,-73.8861,restroom
2035,Van Cortlandt Park (UC Pool Headquarters),"Broadway, Jerome Avenue, City Line, Van Cortlandt Park South",,40.8972,-73.8861,restroom
2036,Van Cortlandt Park (UC Pool Men's Locker),West 242nd Street & Broadway,,40.8895,-73.8984,restroom
2037,Van Voorhees Lower Park,"Congress, Columbia, West/South BQE",,30.0284,-90.0383,restroom
2038,Vinmont Veteran Playground,"Mosholu Avenue, West 254 Street, Riverdale Avenue, West 256 Street",,40.8996,-73.9088,restroom
2039,Virginia Playground,"Virginia Avenue, McGraw Avenue, Cross Bronx Expressway, White Plains Road",,40.8343,-73.863,restroom
2040,Vleigh Place Playground,Vleigh Place & 141 Street,,40.7232,-73.8205,restroom
2041,Wagner Pool,East 124 Street between 1 & 2 Avenues,,53.5892,-113.5366,restroom
2042,Wakefield Playground,"Matilda Avenue, East 239 Street, Carpenter Avenue",,40.9012,-73.8556,restroom
2043,Washington Square Park Western Half,"5 Avenue, Waverly Place, West 4 & MacDougal streets.",,40.73,-74.0005,restroom
2044,Watson Gleason Playground,"Gleason Avenue, Rosedale Avenue, Watson Avenue, Nobel Avenue",,40.8273,-73.8692,restroom
2045,Webster Playground,E. 188 St. Bet. Webster Ave. And Park Ave.,,40.8586,-73.8911,restroom
2046,West 2nd Street Comfort Station,W. 2nd Street,,39.525,-119.8234,restroom
2047,West 59th Street Recreation Center & Pool,"West 59 to West 60 streets, Amsterdam to West End avenues",,52.3676,4.9041,restroom
2048,Whitestone Playground (PS 193),12 Avenue & 153 Street,,36.1549,-86.7864,restroom
2049,William E. Kelly Memorial Park,"Avenue S, East 14 & East 15 streets",,32.6778,-117.076,restroom
2050,William Sheridan Playground,"Wythe Avenue, Berry & Grand streets",,40.7132,-73.9656,restroom
2051,Willis Playground,"East 139 Street, East 140 Street, Willis & Alexander avenues",,38.8729,-94.5363,restroom
2052,Willow Lake Playground (PS 196),Grand Central Parkway between 71 & 72 avenues,,40.7186,-73.7957,restroom
2053,Willowbrook Park,Richmond Avenue To Victory Boulevard,,40.5804,-74.1692,restroom
2054,Wingate Park,Brooklyn Avenue & Rutland Road,,40.6597,-73.9454,restroom
2055,Woods Playground,Bergen Street & Utica Avenue,,40.675,-73.9305,restroom
2056,Yak Playground,Avenue Y between Coyle & Batchelder streets,,40.5897,-73.9586,restroom
2057,Zimmerman Playground,"Britton Street, Barker Avenue, Olinville Avenue",,40.8666,-73.8692,restroom
2058,Arcilla Playground,"Teller Avenue, Park Avenue, Clay Avenue, East 64 Street",,40.8299,-73.9131,restroom
2059,Behagen Playground,"Tinton Avenue, East 165 Street, Union Avenue, East 166 Street",,40.826,-73.9005,restroom
2060,Belmont Playground,"Crotona Avenue, East 181 Street",,40.8489,-73.8882,restroom
2061,Capt. Rivera Playground,"East 156 Street, Forest Avenue",,40.8185,-73.9078,restroom
2062,Clark Playground,"3 Avenue, East 144 Street, East 146 Street",,40.8138,-73.9221,restroom
2063,Crotona Park (Pool House),173rd Street and Fulton Avenue,,40.8407,-73.8983,restroom
2064,Franz Sigel Park,"East 153 Street, Gerard Avenue, East 151 Street, Walton Avenue",,40.8211,-73.9275,restroom
2065,Magenta Playground,"Olinville Avenue, Rosewood Street",,40.8732,-73.8682,restroom
2066,Mathew Muliner Playground,"Delancy Place, Muliner Avenue, Matthews Avenue",,40.8656,-73.8629,restroom
2067,Orchard Beach Pavilion,"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
2068,Parkside Playground,"Arnow Avenue, Adee Avenue, Olinville Avenue",,40.8697,-73.8682,restroom
2069,Pelham Bay Park (Hunter Island Picnic Area),"Bruckner Boulevard, Eastchester Bay, Hutchinson",,40.824,-73.8771,restroom
2070,Pelham Bay Park (Playground for All Children),Bruckner Expressway & Buhre Avenue,,40.8469,-73.8324,restroom
2071,Richman (Echo) Park Playground,"East 178 Street & Ryer Avenue, Upper Level",,40.8499,-73.9018,restroom
2072,Riverbend Playground,"Bailey Avenue, West Kingsbridge Road",,40.8674,-73.9064,restroom
2073,St. Mary's Playground East Playground,Jackson Avenue between East 144 and 145 streets,,40.7456,-73.946,restroom
